"Plot Title: light2"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798883, SEN S/N: 21798883)","Intensity, Lux (LGR S/N: 21798883, SEN S/N: 21798883)","Coupler Detached (LGR S/N: 21798883)","Host Connected (LGR S/N: 21798883)","Coupler Attached (LGR S/N: 21798883)","Stopped (LGR S/N: 21798883)","End Of File (LGR S/N: 21798883)"
1,10/26/24 09:50:44 AM,26.000,118.4,,,,,
2,10/26/24 09:50:49 AM,,,Logged,,,,
3,10/26/24 09:51:44 AM,26.292,624.3,,,,,
4,10/26/24 09:52:44 AM,26.390,1377.8,,,,,
5,10/26/24 09:53:44 AM,26.585,1636.1,,,,,
6,10/26/24 09:54:44 AM,26.683,1011.8,,,,,
7,10/26/24 09:55:44 AM,26.781,355.2,,,,,
8,10/26/24 09:56:44 AM,26.781,312.2,,,,,
9,10/26/24 09:57:44 AM,26.879,376.7,,,,,
10,10/26/24 09:58:44 AM,26.879,452.1,,,,,
11,10/26/24 09:59:44 AM,26.879,301.4,,,,,
12,10/26/24 10:00:44 AM,26.879,247.6,,,,,
13,10/26/24 10:01:44 AM,26.879,452.1,,,,,
14,10/26/24 10:02:44 AM,26.879,376.7,,,,,
15,10/26/24 10:03:44 AM,26.879,387.5,,,,,
16,10/26/24 10:04:44 AM,26.977,871.9,,,,,
17,10/26/24 10:05:44 AM,26.879,75.3,,,,,
18,10/26/24 10:06:44 AM,26.683,258.3,,,,,
19,10/26/24 10:07:44 AM,26.488,398.3,,,,,
20,10/26/24 10:08:44 AM,26.292,86.1,,,,,
21,10/26/24 10:09:44 AM,26.097,75.3,,,,,
22,10/26/24 10:10:44 AM,25.902,64.6,,,,,
23,10/26/24 10:11:44 AM,25.805,64.6,,,,,
24,10/26/24 10:12:44 AM,25.610,75.3,,,,,
25,10/26/24 10:13:44 AM,25.513,75.3,,,,,
26,10/26/24 10:14:44 AM,25.513,86.1,,,,,
27,10/26/24 10:15:44 AM,25.416,107.6,,,,,
28,10/26/24 10:16:44 AM,25.319,96.9,,,,,
29,10/26/24 10:17:44 AM,25.805,7233.4,,,,,
30,10/26/24 10:18:44 AM,26.781,38578.0,,,,,
31,10/26/24 10:19:44 AM,27.567,1894.5,,,,,
32,10/26/24 10:20:44 AM,28.456,3272.2,,,,,
33,10/26/24 10:21:44 AM,29.152,3788.9,,,,,
34,10/26/24 10:22:44 AM,29.853,4994.5,,,,,
35,10/26/24 10:23:44 AM,30.457,5166.7,,,,,
36,10/26/24 10:24:44 AM,31.064,4650.0,,,,,
37,10/26/24 10:25:44 AM,31.574,3961.1,,,,,
38,10/26/24 10:26:44 AM,33.014,13777.9,,,,,
39,10/26/24 10:27:44 AM,32.394,430.6,,,,,
40,10/26/24 10:28:44 AM,33.014,4994.5,,,,,
41,10/26/24 10:29:44 AM,33.848,3444.5,,,,,
42,10/26/24 10:30:44 AM,34.058,462.9,,,,,
43,10/26/24 10:31:44 AM,34.374,430.6,,,,,
44,10/26/24 10:32:44 AM,35.009,1044.1,,,,,
45,10/26/24 10:33:44 AM,35.864,2755.6,,,,,
46,10/26/24 10:34:44 AM,35.971,279.9,,,,,
47,10/26/24 10:35:44 AM,36.187,398.3,,,,,
48,10/26/24 10:36:44 AM,36.403,613.5,,,,,
49,10/26/24 10:37:44 AM,36.403,570.5,,,,,
50,10/26/24 10:38:44 AM,36.511,1054.9,,,,,
51,10/26/24 10:39:44 AM,36.511,764.2,,,,,
52,10/26/24 10:40:44 AM,36.511,861.1,,,,,
53,10/26/24 10:41:44 AM,36.511,1011.8,,,,,
54,10/26/24 10:42:44 AM,36.511,635.1,,,,,
55,10/26/24 10:43:44 AM,36.620,850.4,,,,,
56,10/26/24 10:44:44 AM,36.620,893.4,,,,,
57,10/26/24 10:45:44 AM,36.620,1001.0,,,,,
58,10/26/24 10:46:44 AM,36.620,398.3,,,,,
59,10/26/24 10:47:44 AM,36.511,376.7,,,,,
60,10/26/24 10:48:44 AM,36.511,861.1,,,,,
61,10/26/24 10:49:44 AM,36.511,893.4,,,,,
62,10/26/24 10:50:44 AM,36.511,1173.3,,,,,
63,10/26/24 10:51:44 AM,36.511,764.2,,,,,
64,10/26/24 10:52:44 AM,37.055,8611.2,,,,,
65,10/26/24 10:53:44 AM,37.714,12400.1,,,,,
66,10/26/24 10:54:44 AM,38.379,14466.8,,,,,
67,10/26/24 10:55:44 AM,38.602,11711.2,,,,,
68,10/26/24 10:56:44 AM,38.826,11022.3,,,,,
69,10/26/24 10:57:44 AM,39.502,7233.4,,,,,
70,10/26/24 10:58:44 AM,39.502,13089.0,,,,,
71,10/26/24 10:59:44 AM,39.843,8611.2,,,,,
72,10/26/24 11:00:44 AM,38.602,7233.4,,,,,
73,10/26/24 11:01:44 AM,37.935,7233.4,,,,,
74,10/26/24 11:02:44 AM,37.604,3788.9,,,,,
75,10/26/24 11:03:44 AM,37.714,7233.4,,,,,
76,10/26/24 11:04:44 AM,37.494,7233.4,,,,,
77,10/26/24 11:05:44 AM,37.604,3788.9,,,,,
78,10/26/24 11:06:44 AM,37.055,4133.4,,,,,
79,10/26/24 11:07:44 AM,37.165,12400.1,,,,,
80,10/26/24 11:08:44 AM,37.165,4650.0,,,,,
81,10/26/24 11:09:44 AM,37.165,6200.0,,,,,
82,10/26/24 11:10:44 AM,37.604,11711.2,,,,,
83,10/26/24 11:11:44 AM,37.494,2755.6,,,,,
84,10/26/24 11:12:44 AM,36.946,7233.4,,,,,
85,10/26/24 11:13:44 AM,36.837,11022.3,,,,,
86,10/26/24 11:14:44 AM,36.837,12400.1,,,,,
87,10/26/24 11:15:44 AM,36.837,6200.0,,,,,
88,10/26/24 11:16:44 AM,36.837,8266.7,,,,,
89,10/26/24 11:17:44 AM,37.384,10333.4,,,,,
90,10/26/24 11:18:44 AM,35.864,4650.0,,,,,
91,10/26/24 11:19:44 AM,32.807,4650.0,,,,,
92,10/26/24 11:20:44 AM,30.963,8266.7,,,,,
