"Plot Title: light3"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798870, SEN S/N: 21798870)","Intensity, Lux (LGR S/N: 21798870, SEN S/N: 21798870)","Coupler Detached (LGR S/N: 21798870)","Coupler Attached (LGR S/N: 21798870)","Host Connected (LGR S/N: 21798870)","Stopped (LGR S/N: 21798870)","End Of File (LGR S/N: 21798870)"
1,11/10/24 09:45:03 AM,25.902,75.3,,,,,
2,11/10/24 09:45:08 AM,,,Logged,,,,
3,11/10/24 09:46:03 AM,26.195,1980.6,,,,,
4,11/10/24 09:47:03 AM,26.390,1463.9,,,,,
5,11/10/24 09:48:03 AM,26.390,2238.9,,,,,
6,11/10/24 09:49:03 AM,26.683,21.5,,,,,
7,11/10/24 09:50:03 AM,27.272,602.8,,,,,
8,11/10/24 09:51:03 AM,27.370,1054.9,,,,,
9,11/10/24 09:52:03 AM,27.370,1001.0,,,,,
10,11/10/24 09:53:03 AM,27.272,882.6,,,,,
11,11/10/24 09:54:03 AM,27.173,1011.8,,,,,
12,11/10/24 09:55:03 AM,27.075,947.2,,,,,
13,11/10/24 09:56:03 AM,26.977,1033.3,,,,,
14,11/10/24 09:57:03 AM,26.879,936.5,,,,,
15,11/10/24 09:58:03 AM,26.781,1119.5,,,,,
16,11/10/24 09:59:03 AM,26.683,968.8,,,,,
17,11/10/24 10:00:03 AM,26.683,1108.7,,,,,
18,11/10/24 10:01:03 AM,26.585,1280.9,,,,,
19,11/10/24 10:02:03 AM,26.585,1280.9,,,,,
20,11/10/24 10:03:03 AM,26.488,1259.4,,,,,
21,11/10/24 10:04:03 AM,26.488,1097.9,,,,,
22,11/10/24 10:05:03 AM,26.390,1270.1,,,,,
23,11/10/24 10:06:03 AM,26.390,1302.4,,,,,
24,11/10/24 10:07:03 AM,26.390,1259.4,,,,,
25,11/10/24 10:08:03 AM,26.292,1248.6,,,,,
26,11/10/24 10:09:03 AM,26.390,24800.2,,,,,
27,11/10/24 10:10:03 AM,26.977,33066.9,,,,,
28,11/10/24 10:11:03 AM,28.853,154312.1,,,,,
29,11/10/24 10:12:03 AM,31.676,176356.7,,,,,
30,11/10/24 10:13:03 AM,32.807,38578.0,,,,,
31,11/10/24 10:14:03 AM,33.848,20666.8,,,,,
32,11/10/24 10:15:03 AM,34.585,31689.1,,,,,
33,11/10/24 10:16:03 AM,35.756,77156.1,,,,,
34,11/10/24 10:17:03 AM,36.837,60622.6,,,,,
35,11/10/24 10:18:03 AM,36.728,49600.3,,,,,
36,11/10/24 10:19:03 AM,37.055,24800.2,,,,,
37,11/10/24 10:20:03 AM,37.384,44089.2,,,,,
38,11/10/24 10:21:03 AM,37.714,31689.1,,,,,
39,11/10/24 10:22:03 AM,37.604,41333.6,,,,,
40,11/10/24 10:23:03 AM,37.494,44089.2,,,,,
41,11/10/24 10:24:03 AM,37.604,28933.5,,,,,
42,11/10/24 10:25:03 AM,38.046,55111.5,,,,,
43,11/10/24 10:26:03 AM,38.379,46844.8,,,,,
44,11/10/24 10:27:03 AM,38.268,41333.6,,,,,
45,11/10/24 10:28:03 AM,38.379,26178.0,,,,,
46,11/10/24 10:29:03 AM,38.379,13777.9,,,,,
47,11/10/24 10:30:03 AM,38.268,11022.3,,,,,
48,11/10/24 10:31:03 AM,38.157,31689.1,,,,,
49,11/10/24 10:32:03 AM,38.046,19977.9,,,,,
50,11/10/24 10:33:03 AM,37.935,21355.7,,,,,
