"Plot Title: light2"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798883, SEN S/N: 21798883)","Intensity, Lux (LGR S/N: 21798883, SEN S/N: 21798883)","Coupler Detached (LGR S/N: 21798883)","Coupler Attached (LGR S/N: 21798883)","Host Connected (LGR S/N: 21798883)","Stopped (LGR S/N: 21798883)","End Of File (LGR S/N: 21798883)"
1,11/11/24 09:50:05 AM,27.468,129.2,,,,,
2,11/11/24 09:50:09 AM,,,Logged,,,,
3,11/11/24 09:51:05 AM,27.567,4822.3,,,,,
4,11/11/24 09:52:05 AM,27.567,3272.2,,,,,
5,11/11/24 09:53:05 AM,27.567,2927.8,,,,,
6,11/11/24 09:54:05 AM,27.468,538.2,,,,,
7,11/11/24 09:55:05 AM,27.370,559.7,,,,,
8,11/11/24 09:56:05 AM,27.272,398.3,,,,,
9,11/11/24 09:57:05 AM,27.370,1636.1,,,,,
10,11/11/24 09:58:05 AM,27.468,2927.8,,,,,
11,11/11/24 09:59:05 AM,27.468,4305.6,,,,,
12,11/11/24 10:00:05 AM,27.764,226.0,,,,,
13,11/11/24 10:01:05 AM,27.567,215.3,,,,,
14,11/11/24 10:02:05 AM,27.468,161.5,,,,,
15,11/11/24 10:03:05 AM,27.370,0.0,,,,,
16,11/11/24 10:04:05 AM,27.272,0.0,,,,,
17,11/11/24 10:05:05 AM,27.075,0.0,,,,,
18,11/11/24 10:06:05 AM,27.075,0.0,,,,,
19,11/11/24 10:07:05 AM,26.977,0.0,,,,,
20,11/11/24 10:08:05 AM,26.879,0.0,,,,,
21,11/11/24 10:09:05 AM,26.781,0.0,,,,,
22,11/11/24 10:10:05 AM,26.781,0.0,,,,,
23,11/11/24 10:11:05 AM,26.683,0.0,,,,,
24,11/11/24 10:12:05 AM,26.683,0.0,,,,,
25,11/11/24 10:13:05 AM,26.683,0.0,,,,,
26,11/11/24 10:14:05 AM,26.781,473.6,,,,,
27,11/11/24 10:15:05 AM,26.977,624.3,,,,,
28,11/11/24 10:16:05 AM,27.075,613.5,,,,,
29,11/11/24 10:17:05 AM,27.272,527.4,,,,,
30,11/11/24 10:18:05 AM,27.370,549.0,,,,,
31,11/11/24 10:19:05 AM,27.567,602.8,,,,,
32,11/11/24 10:20:05 AM,27.665,107.6,,,,,
33,11/11/24 10:21:05 AM,27.665,118.4,,,,,
34,11/11/24 10:22:05 AM,28.159,4822.3,,,,,
35,11/11/24 10:23:05 AM,28.953,38578.0,,,,,
36,11/11/24 10:24:05 AM,30.154,33066.9,,,,,
37,11/11/24 10:25:05 AM,30.862,37200.2,,,,,
38,11/11/24 10:26:05 AM,31.370,37200.2,,,,,
39,11/11/24 10:27:05 AM,31.778,21355.7,,,,,
40,11/11/24 10:28:05 AM,32.086,34444.7,,,,,
41,11/11/24 10:29:05 AM,32.497,27555.7,,,,,
42,11/11/24 10:30:05 AM,32.807,16533.4,,,,,
43,11/11/24 10:31:05 AM,32.394,12400.1,,,,,
44,11/11/24 10:32:05 AM,32.394,13089.0,,,,,
45,11/11/24 10:33:05 AM,32.188,8266.7,,,,,
46,11/11/24 10:34:05 AM,31.983,8266.7,,,,,
47,11/11/24 10:35:05 AM,31.880,10333.4,,,,,
48,11/11/24 10:36:05 AM,31.676,11711.2,,,,,
49,11/11/24 10:37:05 AM,31.983,15155.7,,,,,
50,11/11/24 10:38:05 AM,31.983,15844.5,,,,,
51,11/11/24 10:39:05 AM,32.086,16533.4,,,,,
52,11/11/24 10:40:05 AM,32.086,15844.5,,,,,
53,11/11/24 10:41:05 AM,31.983,5511.1,,,,,
54,11/11/24 10:42:05 AM,31.676,7233.4,,,,,
55,11/11/24 10:43:05 AM,33.014,11022.3,,,,,
56,11/11/24 10:44:05 AM,32.086,5166.7,,,,,
57,11/11/24 10:45:05 AM,32.086,5166.7,,,,,
58,11/11/24 10:46:05 AM,32.291,8266.7,,,,,
59,11/11/24 10:47:05 AM,32.291,6200.0,,,,,
60,11/11/24 10:48:05 AM,32.188,5166.7,,,,,
61,11/11/24 10:49:05 AM,32.600,7233.4,,,,,
62,11/11/24 10:50:05 AM,33.222,7577.8,,,,,
63,11/11/24 10:51:05 AM,33.639,6200.0,,,,,
64,11/11/24 10:52:05 AM,33.743,28933.5,,,,,
65,11/11/24 10:53:05 AM,35.115,49600.3,,,,,
66,11/11/24 10:54:05 AM,36.295,44089.2,,,,,
67,11/11/24 10:55:05 AM,37.824,57867.0,,,,,
68,11/11/24 10:56:05 AM,38.490,37200.2,,,,,
69,11/11/24 10:57:05 AM,38.938,57867.0,,,,,
70,11/11/24 10:58:05 AM,38.714,38578.0,,,,,
71,11/11/24 10:59:05 AM,38.268,27555.7,,,,,
72,11/11/24 11:00:05 AM,38.714,42711.4,,,,,
73,11/11/24 11:01:05 AM,39.502,55111.5,,,,,
74,11/11/24 11:02:05 AM,40.761,55111.5,,,,,
75,11/11/24 11:03:05 AM,41.458,55111.5,,,,,
76,11/11/24 11:04:05 AM,42.164,49600.3,,,,,
77,11/11/24 11:05:05 AM,42.282,42711.4,,,,,
78,11/11/24 11:06:05 AM,42.401,46844.8,,,,,
79,11/11/24 11:07:05 AM,41.108,33066.9,,,,,
80,11/11/24 11:08:05 AM,40.071,30311.3,,,,,
81,11/11/24 11:09:05 AM,39.502,39955.8,,,,,
82,11/11/24 11:10:05 AM,39.615,41333.6,,,,,
83,11/11/24 11:11:05 AM,39.502,37200.2,,,,,
84,11/11/24 11:12:05 AM,39.615,42711.4,,,,,
85,11/11/24 11:13:05 AM,40.071,49600.3,,,,,
86,11/11/24 11:14:05 AM,39.957,35822.5,,,,,
87,11/11/24 11:15:05 AM,39.050,31689.1,,,,,
88,11/11/24 11:16:05 AM,38.602,37200.2,,,,,
89,11/11/24 11:17:05 AM,38.602,34444.7,,,,,
90,11/11/24 11:18:05 AM,39.276,44089.2,,,,,
91,11/11/24 11:19:05 AM,39.729,55111.5,,,,,
92,11/11/24 11:20:05 AM,40.992,68889.3,,,,,
93,11/11/24 11:21:05 AM,41.108,49600.3,,,,,
94,11/11/24 11:22:05 AM,41.108,44089.2,,,,,
95,11/11/24 11:23:05 AM,41.692,55111.5,,,,,
96,11/11/24 11:24:05 AM,42.520,52355.9,,,,,
97,11/11/24 11:25:05 AM,42.282,34444.7,,,,,
98,11/11/24 11:26:05 AM,40.876,28933.5,,,,,
