"Plot Title: light2"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798883, SEN S/N: 21798883)","Intensity, Lux (LGR S/N: 21798883, SEN S/N: 21798883)","Coupler Detached (LGR S/N: 21798883)","Coupler Attached (LGR S/N: 21798883)","Host Connected (LGR S/N: 21798883)","Stopped (LGR S/N: 21798883)","End Of File (LGR S/N: 21798883)"
1,11/09/24 09:56:32 AM,25.902,21.5,,,,,
2,11/09/24 09:56:35 AM,,,Logged,,,,
3,11/09/24 09:57:32 AM,26.195,592.0,,,,,
4,11/09/24 09:58:32 AM,26.390,387.5,,,,,
5,11/09/24 09:59:32 AM,26.390,333.7,,,,,
6,11/09/24 10:00:32 AM,26.488,333.7,,,,,
7,11/09/24 10:01:32 AM,26.488,366.0,,,,,
8,11/09/24 10:02:32 AM,26.585,226.0,,,,,
9,11/09/24 10:03:32 AM,26.683,204.5,,,,,
10,11/09/24 10:04:32 AM,26.683,53.8,,,,,
11,11/09/24 10:05:32 AM,26.781,53.8,,,,,
12,11/09/24 10:06:32 AM,26.781,64.6,,,,,
13,11/09/24 10:07:32 AM,26.781,86.1,,,,,
14,11/09/24 10:08:32 AM,26.879,96.9,,,,,
15,11/09/24 10:09:32 AM,26.879,150.7,,,,,
16,11/09/24 10:10:32 AM,26.879,139.9,,,,,
17,11/09/24 10:11:32 AM,26.879,139.9,,,,,
18,11/09/24 10:12:32 AM,26.879,139.9,,,,,
19,11/09/24 10:13:32 AM,26.879,139.9,,,,,
20,11/09/24 10:14:32 AM,26.977,150.7,,,,,
21,11/09/24 10:15:32 AM,26.977,613.5,,,,,
22,11/09/24 10:16:32 AM,27.075,947.2,,,,,
23,11/09/24 10:17:32 AM,27.272,1022.6,,,,,
24,11/09/24 10:18:32 AM,27.272,1087.2,,,,,
25,11/09/24 10:19:32 AM,27.173,1076.4,,,,,
26,11/09/24 10:20:32 AM,27.173,1076.4,,,,,
27,11/09/24 10:21:32 AM,27.075,882.6,,,,,
28,11/09/24 10:22:32 AM,26.977,947.2,,,,,
29,11/09/24 10:23:32 AM,26.879,1076.4,,,,,
30,11/09/24 10:24:32 AM,26.879,1087.2,,,,,
31,11/09/24 10:25:32 AM,26.781,1076.4,,,,,
32,11/09/24 10:26:32 AM,26.781,1076.4,,,,,
33,11/09/24 10:27:32 AM,27.075,44089.2,,,,,
34,11/09/24 10:28:32 AM,27.468,28933.5,,,,,
35,11/09/24 10:29:32 AM,29.053,165334.4,,,,,
36,11/09/24 10:30:32 AM,32.086,165334.4,,,,,
37,11/09/24 10:31:32 AM,34.796,137778.7,,,,,
38,11/09/24 10:32:32 AM,36.946,143289.8,,,,,
39,11/09/24 10:33:32 AM,39.050,154312.1,,,,,
40,11/09/24 10:34:32 AM,40.530,93689.5,,,,,
41,11/09/24 10:35:32 AM,43.480,121245.2,,,,,
42,11/09/24 10:36:32 AM,46.083,82667.2,,,,,
43,11/09/24 10:37:32 AM,48.023,74400.5,,,,,
44,11/09/24 10:38:32 AM,49.496,71644.9,,,,,
45,11/09/24 10:39:32 AM,49.632,23422.4,,,,,
46,11/09/24 10:40:32 AM,42.046,18600.1,,,,,
47,11/09/24 10:41:32 AM,38.490,52355.9,,,,,
48,11/09/24 10:42:32 AM,37.384,137778.7,,,,,
49,11/09/24 10:43:32 AM,37.935,176356.7,,,,,
50,11/09/24 10:44:32 AM,37.604,132267.5,,,,,
51,11/09/24 10:45:32 AM,36.946,38578.0,,,,,
52,11/09/24 10:46:32 AM,36.187,132267.5,,,,,
53,11/09/24 10:47:32 AM,35.328,34444.7,,,,,
54,11/09/24 10:48:32 AM,34.691,55111.5,,,,,
55,11/09/24 10:49:32 AM,34.268,31689.1,,,,,
56,11/09/24 10:50:32 AM,33.743,35822.5,,,,,
57,11/09/24 10:51:32 AM,33.430,42711.4,,,,,
58,11/09/24 10:52:32 AM,33.014,42711.4,,,,,
59,11/09/24 10:53:32 AM,32.807,39955.8,,,,,
60,11/09/24 10:54:32 AM,32.600,44089.2,,,,,
61,11/09/24 10:55:32 AM,31.983,28933.5,,,,,
62,11/09/24 10:56:32 AM,30.558,6544.5,,,,,
63,11/09/24 10:57:32 AM,30.054,88178.4,,,,,
64,11/09/24 10:58:32 AM,29.552,15155.7,,,,,
65,11/09/24 10:59:32 AM,29.352,17222.3,,,,,
66,11/09/24 11:00:32 AM,29.152,14466.8,,,,,
67,11/09/24 11:01:32 AM,29.152,14466.8,,,,,
68,11/09/24 11:02:32 AM,29.152,15844.5,,,,,
69,11/09/24 11:03:32 AM,29.053,10333.4,,,,,
70,11/09/24 11:04:32 AM,29.053,13089.0,,,,,
71,11/09/24 11:05:32 AM,29.053,10333.4,,,,,
72,11/09/24 11:06:32 AM,29.053,5511.1,,,,,
73,11/09/24 11:07:32 AM,29.053,7577.8,,,,,
74,11/09/24 11:08:32 AM,29.152,7577.8,,,,,
75,11/09/24 11:09:32 AM,29.053,7577.8,,,,,
76,11/09/24 11:10:32 AM,29.053,8266.7,,,,,
77,11/09/24 11:11:32 AM,29.053,7577.8,,,,,
78,11/09/24 11:12:32 AM,29.053,7577.8,,,,,
79,11/09/24 11:13:32 AM,29.152,8611.2,,,,,
80,11/09/24 11:14:32 AM,29.152,10333.4,,,,,
81,11/09/24 11:15:32 AM,29.152,8611.2,,,,,
82,11/09/24 11:16:32 AM,29.152,8266.7,,,,,
83,11/09/24 11:17:32 AM,29.152,8611.2,,,,,
84,11/09/24 11:18:32 AM,29.152,8611.2,,,,,
85,11/09/24 11:19:32 AM,29.152,8266.7,,,,,
86,11/09/24 11:20:32 AM,29.252,7577.8,,,,,
87,11/09/24 11:21:32 AM,29.152,8266.7,,,,,
88,11/09/24 11:22:32 AM,29.252,8611.2,,,,,
89,11/09/24 11:23:32 AM,29.252,9644.5,,,,,
90,11/09/24 11:24:32 AM,29.252,7577.8,,,,,
91,11/09/24 11:25:32 AM,29.252,8266.7,,,,,
92,11/09/24 11:26:32 AM,29.352,7577.8,,,,,
