"Plot Title: light3"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798870, SEN S/N: 21798870)","Intensity, Lux (LGR S/N: 21798870, SEN S/N: 21798870)","Coupler Detached (LGR S/N: 21798870)","Host Connected (LGR S/N: 21798870)","Coupler Attached (LGR S/N: 21798870)","Stopped (LGR S/N: 21798870)","End Of File (LGR S/N: 21798870)"
1,11/02/24 10:04:53 AM,26.097,64.6,,,,,
2,11/02/24 10:04:59 AM,,,Logged,,,,
3,11/02/24 10:05:53 AM,26.292,2411.1,,,,,
4,11/02/24 10:06:53 AM,26.292,1894.5,,,,,
5,11/02/24 10:07:53 AM,26.390,1894.5,,,,,
6,11/02/24 10:08:53 AM,26.390,2066.7,,,,,
7,11/02/24 10:09:53 AM,26.488,2066.7,,,,,
8,11/02/24 10:10:53 AM,26.488,1463.9,,,,,
9,11/02/24 10:11:53 AM,26.488,1463.9,,,,,
10,11/02/24 10:12:53 AM,26.683,688.9,,,,,
11,11/02/24 10:13:53 AM,26.879,430.6,,,,,
12,11/02/24 10:14:53 AM,26.781,559.7,,,,,
13,11/02/24 10:15:53 AM,26.683,505.9,,,,,
14,11/02/24 10:16:53 AM,26.488,570.5,,,,,
15,11/02/24 10:17:53 AM,26.292,462.9,,,,,
16,11/02/24 10:18:53 AM,26.097,452.1,,,,,
17,11/02/24 10:19:53 AM,26.977,52355.9,,,,,
18,11/02/24 10:20:53 AM,28.555,49600.3,,,,,
19,11/02/24 10:21:53 AM,28.754,1808.3,,,,,
20,11/02/24 10:22:53 AM,29.452,42711.4,,,,,
21,11/02/24 10:23:53 AM,30.659,41333.6,,,,,
22,11/02/24 10:24:53 AM,31.880,49600.3,,,,,
23,11/02/24 10:25:53 AM,32.911,46844.8,,,,,
24,11/02/24 10:26:53 AM,33.953,49600.3,,,,,
25,11/02/24 10:27:53 AM,34.796,46844.8,,,,,
26,11/02/24 10:28:53 AM,35.649,49600.3,,,,,
27,11/02/24 10:29:53 AM,36.511,154312.1,,,,,
28,11/02/24 10:30:53 AM,37.384,7233.4,,,,,
29,11/02/24 10:31:53 AM,37.494,11022.3,,,,,
30,11/02/24 10:32:53 AM,38.602,33066.9,,,,,
31,11/02/24 10:33:53 AM,39.502,38578.0,,,,,
32,11/02/24 10:34:53 AM,40.415,52355.9,,,,,
33,11/02/24 10:35:53 AM,40.645,10677.8,,,,,
34,11/02/24 10:36:53 AM,40.415,5338.9,,,,,
35,11/02/24 10:37:53 AM,40.185,3961.1,,,,,
36,11/02/24 10:38:53 AM,39.957,3616.7,,,,,
37,11/02/24 10:39:53 AM,39.843,4650.0,,,,,
38,11/02/24 10:40:53 AM,39.615,4133.4,,,,,
39,11/02/24 10:41:53 AM,39.843,9644.5,,,,,
40,11/02/24 10:42:53 AM,39.843,8266.7,,,,,
41,11/02/24 10:43:53 AM,39.843,6200.0,,,,,
42,11/02/24 10:44:53 AM,39.729,6544.5,,,,,
43,11/02/24 10:45:53 AM,39.615,8266.7,,,,,
44,11/02/24 10:46:53 AM,39.615,8611.2,,,,,
45,11/02/24 10:47:53 AM,39.615,9644.5,,,,,
46,11/02/24 10:48:53 AM,39.615,10333.4,,,,,
47,11/02/24 10:49:53 AM,39.389,2066.7,,,,,
48,11/02/24 10:50:53 AM,39.276,9644.5,,,,,
49,11/02/24 10:51:53 AM,39.389,9644.5,,,,,
50,11/02/24 10:52:53 AM,39.389,8611.2,,,,,
51,11/02/24 10:53:53 AM,39.163,3961.1,,,,,
52,11/02/24 10:54:53 AM,39.163,10677.8,,,,,
53,11/02/24 10:55:53 AM,38.938,1216.3,,,,,
54,11/02/24 10:56:53 AM,38.602,1980.6,,,,,
55,11/02/24 10:57:53 AM,38.379,2411.1,,,,,
56,11/02/24 10:58:53 AM,38.268,12400.1,,,,,
57,11/02/24 10:59:53 AM,38.268,9644.5,,,,,
58,11/02/24 11:00:53 AM,38.379,12400.1,,,,,
59,11/02/24 11:01:53 AM,38.268,13089.0,,,,,
60,11/02/24 11:02:53 AM,38.379,11711.2,,,,,
61,11/02/24 11:03:53 AM,38.379,10677.8,,,,,
62,11/02/24 11:04:53 AM,38.379,10333.4,,,,,
