"Plot Title: light3"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798870, SEN S/N: 21798870)","Intensity, Lux (LGR S/N: 21798870, SEN S/N: 21798870)","Coupler Detached (LGR S/N: 21798870)","Coupler Attached (LGR S/N: 21798870)","Host Connected (LGR S/N: 21798870)","Stopped (LGR S/N: 21798870)","End Of File (LGR S/N: 21798870)"
1,10/26/24 09:51:24 AM,25.805,139.9,,,,,
2,10/26/24 09:51:32 AM,,,Logged,,,,
3,10/26/24 09:52:24 AM,26.097,2152.8,,,,,
4,10/26/24 09:52:35 AM,,,,Logged,Logged,,
5,10/26/24 09:52:36 AM,,,Logged,,,,
6,10/26/24 09:53:24 AM,26.195,2669.5,,,,,
7,10/26/24 09:54:24 AM,26.292,2927.8,,,,,
8,10/26/24 09:55:24 AM,26.390,2497.2,,,,,
9,10/26/24 09:56:24 AM,26.488,3444.5,,,,,
10,10/26/24 09:57:24 AM,26.488,3272.2,,,,,
11,10/26/24 09:58:24 AM,26.585,3616.7,,,,,
12,10/26/24 09:59:24 AM,26.585,2325.0,,,,,
13,10/26/24 10:00:24 AM,26.683,2238.9,,,,,
14,10/26/24 10:01:24 AM,26.683,2583.4,,,,,
15,10/26/24 10:02:24 AM,26.683,2927.8,,,,,
16,10/26/24 10:03:24 AM,26.683,1722.2,,,,,
17,10/26/24 10:04:24 AM,26.683,3100.0,,,,,
18,10/26/24 10:05:24 AM,26.585,538.2,,,,,
19,10/26/24 10:06:24 AM,26.390,527.4,,,,,
20,10/26/24 10:07:24 AM,26.195,549.0,,,,,
21,10/26/24 10:08:24 AM,26.000,581.3,,,,,
22,10/26/24 10:09:24 AM,25.805,624.3,,,,,
23,10/26/24 10:10:24 AM,25.513,107.6,,,,,
24,10/26/24 10:11:24 AM,25.416,150.7,,,,,
25,10/26/24 10:12:24 AM,25.222,150.7,,,,,
26,10/26/24 10:13:24 AM,25.125,139.9,,,,,
27,10/26/24 10:14:24 AM,25.028,118.4,,,,,
28,10/26/24 10:15:24 AM,24.931,161.5,,,,,
29,10/26/24 10:16:24 AM,26.000,39955.8,,,,,
30,10/26/24 10:17:24 AM,26.000,1722.2,,,,,
31,10/26/24 10:18:24 AM,27.173,13089.0,,,,,
32,10/26/24 10:19:24 AM,29.752,176356.7,,,,,
33,10/26/24 10:20:24 AM,31.983,209423.6,,,,,
34,10/26/24 10:21:24 AM,33.326,55111.5,,,,,
35,10/26/24 10:22:24 AM,34.691,110223.0,,,,,
36,10/26/24 10:23:24 AM,36.946,220445.9,,,,,
37,10/26/24 10:24:24 AM,38.938,209423.6,,,,,
38,10/26/24 10:25:24 AM,40.300,209423.6,,,,,
39,10/26/24 10:26:24 AM,41.341,11022.3,,,,,
40,10/26/24 10:27:24 AM,40.761,4305.6,,,,,
41,10/26/24 10:28:24 AM,40.071,2669.5,,,,,
42,10/26/24 10:29:24 AM,39.389,3961.1,,,,,
43,10/26/24 10:30:24 AM,41.108,30311.3,,,,,
44,10/26/24 10:31:24 AM,40.415,7233.4,,,,,
45,10/26/24 10:32:24 AM,43.118,28933.5,,,,,
46,10/26/24 10:33:24 AM,45.326,31689.1,,,,,
47,10/26/24 10:34:24 AM,42.520,4305.6,,,,,
48,10/26/24 10:35:24 AM,40.300,2497.2,,,,,
49,10/26/24 10:36:24 AM,38.826,5166.7,,,,,
50,10/26/24 10:37:24 AM,37.824,4650.0,,,,,
51,10/26/24 10:38:24 AM,37.274,5166.7,,,,,
52,10/26/24 10:39:24 AM,36.728,5511.1,,,,,
53,10/26/24 10:40:24 AM,36.187,5511.1,,,,,
54,10/26/24 10:41:24 AM,35.864,5511.1,,,,,
55,10/26/24 10:42:24 AM,35.542,5511.1,,,,,
56,10/26/24 10:43:24 AM,35.435,4822.3,,,,,
57,10/26/24 10:44:24 AM,35.328,7233.4,,,,,
58,10/26/24 10:45:24 AM,35.115,6544.5,,,,,
59,10/26/24 10:46:24 AM,34.796,6200.0,,,,,
60,10/26/24 10:47:24 AM,34.585,3961.1,,,,,
61,10/26/24 10:48:24 AM,34.479,4305.6,,,,,
62,10/26/24 10:49:24 AM,34.374,4133.4,,,,,
63,10/26/24 10:50:24 AM,34.374,7233.4,,,,,
64,10/26/24 10:51:24 AM,34.268,6544.5,,,,,
65,10/26/24 10:52:24 AM,34.163,861.1,,,,,
66,10/26/24 10:53:24 AM,34.374,1097.9,,,,,
67,10/26/24 10:54:24 AM,34.903,2927.8,,,,,
68,10/26/24 10:55:24 AM,35.222,1291.7,,,,,
69,10/26/24 10:56:24 AM,35.649,1194.8,,,,,
70,10/26/24 10:57:24 AM,36.079,1636.1,,,,,
71,10/26/24 10:58:24 AM,36.837,3100.0,,,,,
72,10/26/24 10:59:24 AM,37.274,2927.8,,,,,
73,10/26/24 11:00:24 AM,37.714,3272.2,,,,,
74,10/26/24 11:01:24 AM,38.268,1894.5,,,,,
75,10/26/24 11:02:24 AM,38.379,1377.8,,,,,
76,10/26/24 11:03:24 AM,38.714,1280.9,,,,,
77,10/26/24 11:04:24 AM,38.938,850.4,,,,,
78,10/26/24 11:05:24 AM,39.276,1377.8,,,,,
79,10/26/24 11:06:24 AM,39.389,656.6,,,,,
80,10/26/24 11:07:24 AM,39.615,1722.2,,,,,
81,10/26/24 11:08:24 AM,39.729,2066.7,,,,,
82,10/26/24 11:09:24 AM,39.957,775.0,,,,,
83,10/26/24 11:10:24 AM,40.185,3616.7,,,,,
84,10/26/24 11:11:24 AM,40.415,602.8,,,,,
85,10/26/24 11:12:24 AM,40.645,807.3,,,,,
86,10/26/24 11:13:24 AM,40.876,3272.2,,,,,
87,10/26/24 11:14:24 AM,40.992,3961.1,,,,,
88,10/26/24 11:15:24 AM,41.225,3961.1,,,,,
89,10/26/24 11:16:24 AM,41.575,2927.8,,,,,
90,10/26/24 11:17:24 AM,42.046,1377.8,,,,,
91,10/26/24 11:18:24 AM,42.401,430.6,,,,,
92,10/26/24 11:19:24 AM,42.878,6200.0,,,,,
93,10/26/24 11:20:24 AM,43.359,1722.2,,,,,
94,10/26/24 11:21:24 AM,43.601,2411.1,,,,,
95,10/26/24 11:22:24 AM,43.723,7577.8,,,,,
96,10/26/24 11:23:24 AM,43.723,7233.4,,,,,
97,10/26/24 11:24:24 AM,43.601,3444.5,,,,,
98,10/26/24 11:25:24 AM,43.723,5166.7,,,,,
99,10/26/24 11:26:24 AM,43.723,2497.2,,,,,
100,10/26/24 11:27:24 AM,43.723,2238.9,,,,,
101,10/26/24 11:28:24 AM,43.601,4133.4,,,,,
102,10/26/24 11:29:24 AM,43.601,1808.3,,,,,
103,10/26/24 11:30:24 AM,43.601,2152.8,,,,,
104,10/26/24 11:31:24 AM,43.480,6544.5,,,,,
105,10/26/24 11:32:24 AM,43.601,49600.3,,,,,
106,10/26/24 11:33:24 AM,45.326,37200.2,,,,,
107,10/26/24 11:34:24 AM,46.722,21355.7,,,,,
108,10/26/24 11:35:24 AM,43.238,979.5,,,,,
109,10/26/24 11:36:24 AM,36.837,1550.0,,,,,
110,10/26/24 11:37:24 AM,33.743,4133.4,,,,,
111,10/26/24 11:38:24 AM,31.574,2325.0,,,,,
112,10/26/24 11:39:24 AM,30.558,4305.6,,,,,
113,10/26/24 11:40:24 AM,29.853,5166.7,,,,,
114,10/26/24 11:41:24 AM,29.552,3616.7,,,,,
115,10/26/24 11:42:24 AM,29.252,3272.2,,,,,
116,10/26/24 11:43:24 AM,29.152,3444.5,,,,,
117,10/26/24 11:44:24 AM,29.152,3272.2,,,,,
118,10/26/24 11:45:24 AM,29.053,3444.5,,,,,
119,10/26/24 11:46:24 AM,28.853,3100.0,,,,,
120,10/26/24 11:47:24 AM,28.953,4477.8,,,,,
121,10/26/24 11:48:24 AM,28.655,5511.1,,,,,
122,10/26/24 11:49:24 AM,28.754,3100.0,,,,,
123,10/26/24 11:50:24 AM,28.953,4994.5,,,,,
124,10/26/24 11:51:24 AM,28.953,2238.9,,,,,
125,10/26/24 11:52:24 AM,28.853,5511.1,,,,,
126,10/26/24 11:53:24 AM,28.754,2238.9,,,,,
127,10/26/24 11:54:24 AM,28.953,3788.9,,,,,
128,10/26/24 11:55:24 AM,28.953,5166.7,,,,,
129,10/26/24 11:56:24 AM,29.053,5338.9,,,,,
130,10/26/24 11:57:24 AM,29.152,4822.3,,,,,
131,10/26/24 11:58:24 AM,28.953,1980.6,,,,,
132,10/26/24 11:59:24 AM,28.953,5166.7,,,,,
133,10/26/24 12:00:24 PM,28.754,2238.9,,,,,
134,10/26/24 12:01:24 PM,28.953,4822.3,,,,,
135,10/26/24 12:02:24 PM,29.152,5511.1,,,,,
136,10/26/24 12:03:24 PM,29.252,3961.1,,,,,
137,10/26/24 12:04:24 PM,29.252,6200.0,,,,,
138,10/26/24 12:05:24 PM,29.252,3616.7,,,,,
139,10/26/24 12:06:24 PM,29.053,2669.5,,,,,
140,10/26/24 12:07:24 PM,28.953,2669.5,,,,,
141,10/26/24 12:08:24 PM,29.152,4822.3,,,,,
142,10/26/24 12:09:24 PM,29.252,5511.1,,,,,
143,10/26/24 12:10:24 PM,29.252,3616.7,,,,,
144,10/26/24 12:11:24 PM,29.252,2066.7,,,,,
145,10/26/24 12:12:24 PM,29.053,1980.6,,,,,
146,10/26/24 12:13:24 PM,28.655,21.5,,,,,
147,10/26/24 12:14:24 PM,28.456,0.0,,,,,
148,10/26/24 12:15:24 PM,28.357,10.8,,,,,
149,10/26/24 12:16:24 PM,28.258,0.0,,,,,
150,10/26/24 12:17:24 PM,28.159,0.0,,,,,
151,10/26/24 12:18:24 PM,28.159,0.0,,,,,
152,10/26/24 12:19:24 PM,28.159,10.8,,,,,
153,10/26/24 12:20:24 PM,28.159,0.0,,,,,
154,10/26/24 12:21:24 PM,28.060,0.0,,,,,
155,10/26/24 12:22:24 PM,28.060,10.8,,,,,
156,10/26/24 12:23:24 PM,28.060,0.0,,,,,
157,10/26/24 12:24:24 PM,28.060,0.0,,,,,
158,10/26/24 12:25:24 PM,28.060,10.8,,,,,
159,10/26/24 12:26:24 PM,28.060,32.3,,,,,
160,10/26/24 12:27:24 PM,28.060,21.5,,,,,
161,10/26/24 12:28:24 PM,28.159,10.8,,,,,
162,10/26/24 12:29:24 PM,28.159,0.0,,,,,
163,10/26/24 12:30:24 PM,28.159,10.8,,,,,
164,10/26/24 12:31:24 PM,28.159,0.0,,,,,
165,10/26/24 12:32:24 PM,28.159,0.0,,,,,
166,10/26/24 12:33:24 PM,28.159,0.0,,,,,
167,10/26/24 12:34:24 PM,28.159,21.5,,,,,
168,10/26/24 12:35:24 PM,28.159,10.8,,,,,
169,10/26/24 12:36:24 PM,28.159,10.8,,,,,
170,10/26/24 12:37:24 PM,28.159,10.8,,,,,
171,10/26/24 12:38:24 PM,28.357,2755.6,,,,,
172,10/26/24 12:39:24 PM,28.655,807.3,,,,,
173,10/26/24 12:40:24 PM,29.352,22044.6,,,,,
174,10/26/24 12:41:24 PM,29.853,17222.3,,,,,
175,10/26/24 12:42:24 PM,31.268,42711.4,,,,,
176,10/26/24 12:43:24 PM,31.778,30311.3,,,,,
177,10/26/24 12:44:24 PM,31.880,28933.5,,,,,
178,10/26/24 12:45:24 PM,33.639,30311.3,,,,,
179,10/26/24 12:46:24 PM,33.848,24800.2,,,,,
180,10/26/24 12:47:24 PM,33.953,18600.1,,,,,
181,10/26/24 12:48:24 PM,35.435,35822.5,,,,,
182,10/26/24 12:49:24 PM,34.691,14466.8,,,,,
183,10/26/24 12:50:24 PM,34.903,20666.8,,,,,
184,10/26/24 12:51:24 PM,36.946,49600.3,,,,,
185,10/26/24 12:52:24 PM,37.165,30311.3,,,,,
186,10/26/24 12:53:24 PM,38.157,55111.5,,,,,
187,10/26/24 12:54:24 PM,39.389,66133.8,,,,,
188,10/26/24 12:55:24 PM,38.938,20666.8,,,,,
189,10/26/24 12:56:24 PM,39.957,49600.3,,,,,
190,10/26/24 12:57:24 PM,41.341,52355.9,,,,,
191,10/26/24 12:58:24 PM,39.389,850.4,,,,,
192,10/26/24 12:59:24 PM,37.824,1324.0,,,,,
193,10/26/24 01:00:24 PM,36.837,462.9,,,,,
194,10/26/24 01:01:24 PM,35.971,990.3,,,,,
195,10/26/24 01:02:24 PM,35.328,1367.0,,,,,
196,10/26/24 01:03:24 PM,34.796,1356.3,,,,,
197,10/26/24 01:04:24 PM,34.268,1270.1,,,,,
198,10/26/24 01:05:24 PM,33.848,1227.1,,,,,
199,10/26/24 01:06:24 PM,33.535,538.2,,,,,
200,10/26/24 01:07:24 PM,33.222,538.2,,,,,
201,10/26/24 01:08:24 PM,32.911,527.4,,,,,
202,10/26/24 01:09:24 PM,32.704,538.2,,,,,
203,10/26/24 01:10:24 PM,32.497,538.2,,,,,
204,10/26/24 01:11:24 PM,32.291,462.9,,,,,
205,10/26/24 01:12:24 PM,32.086,462.9,,,,,
206,10/26/24 01:13:24 PM,31.880,462.9,,,,,
207,10/26/24 01:14:24 PM,31.778,462.9,,,,,
208,10/26/24 01:15:24 PM,31.574,419.8,,,,,
209,10/26/24 01:16:24 PM,31.472,430.6,,,,,
210,10/26/24 01:17:24 PM,31.370,419.8,,,,,
211,10/26/24 01:18:24 PM,31.268,419.8,,,,,
212,10/26/24 01:19:24 PM,31.166,409.0,,,,,
213,10/26/24 01:20:24 PM,31.064,419.8,,,,,
214,10/26/24 01:21:24 PM,30.963,409.0,,,,,
215,10/26/24 01:22:24 PM,30.862,376.7,,,,,
