"Plot Title: light4"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798890, SEN S/N: 21798890)","Intensity, Lux (LGR S/N: 21798890, SEN S/N: 21798890)","Coupler Detached (LGR S/N: 21798890)","Host Connected (LGR S/N: 21798890)","Coupler Attached (LGR S/N: 21798890)","Stopped (LGR S/N: 21798890)","End Of File (LGR S/N: 21798890)"
1,11/01/24 09:53:51 AM,30.356,86.1,,,,,
2,11/01/24 09:53:57 AM,,,Logged,,,,
3,11/01/24 09:54:51 AM,29.953,5166.7,,,,,
4,11/01/24 09:55:51 AM,29.652,4650.0,,,,,
5,11/01/24 09:56:51 AM,29.352,4305.6,,,,,
6,11/01/24 09:57:51 AM,29.152,4133.4,,,,,
7,11/01/24 09:58:51 AM,28.953,3961.1,,,,,
8,11/01/24 09:59:51 AM,28.754,3788.9,,,,,
9,11/01/24 10:00:51 AM,28.655,3788.9,,,,,
10,11/01/24 10:01:51 AM,28.456,21.5,,,,,
11,11/01/24 10:02:51 AM,28.159,64.6,,,,,
12,11/01/24 10:03:51 AM,27.862,64.6,,,,,
13,11/01/24 10:04:51 AM,27.665,43.1,,,,,
14,11/01/24 10:05:51 AM,27.468,53.8,,,,,
15,11/01/24 10:06:51 AM,27.272,75.3,,,,,
16,11/01/24 10:07:51 AM,27.173,430.6,,,,,
17,11/01/24 10:08:51 AM,27.075,398.3,,,,,
18,11/01/24 10:09:51 AM,26.977,462.9,,,,,
19,11/01/24 10:10:51 AM,26.781,441.3,,,,,
20,11/01/24 10:11:51 AM,26.683,473.6,,,,,
21,11/01/24 10:12:51 AM,26.585,505.9,,,,,
22,11/01/24 10:13:51 AM,26.683,678.1,,,,,
23,11/01/24 10:14:51 AM,27.370,28933.5,,,,,
24,11/01/24 10:15:51 AM,28.456,165334.4,,,,,
25,11/01/24 10:16:51 AM,30.154,104711.8,,,,,
26,11/01/24 10:17:51 AM,31.472,23422.4,,,,,
27,11/01/24 10:18:51 AM,31.983,22044.6,,,,,
28,11/01/24 10:19:51 AM,32.394,26178.0,,,,,
29,11/01/24 10:20:51 AM,32.807,26178.0,,,,,
30,11/01/24 10:21:51 AM,33.118,24800.2,,,,,
31,11/01/24 10:22:51 AM,33.535,63378.2,,,,,
32,11/01/24 10:23:51 AM,33.953,85422.8,,,,,
33,11/01/24 10:24:51 AM,34.058,26178.0,,,,,
34,11/01/24 10:25:51 AM,34.585,38578.0,,,,,
35,11/01/24 10:26:51 AM,35.115,55111.5,,,,,
36,11/01/24 10:27:51 AM,35.542,57867.0,,,,,
37,11/01/24 10:28:51 AM,35.649,33066.9,,,,,
38,11/01/24 10:29:51 AM,36.079,52355.9,,,,,
39,11/01/24 10:30:51 AM,36.620,57867.0,,,,,
40,11/01/24 10:31:51 AM,36.946,52355.9,,,,,
41,11/01/24 10:32:51 AM,37.165,82667.2,,,,,
42,11/01/24 10:33:51 AM,37.714,68889.3,,,,,
43,11/01/24 10:34:51 AM,37.824,68889.3,,,,,
44,11/01/24 10:35:51 AM,37.935,37200.2,,,,,
45,11/01/24 10:36:51 AM,37.935,35822.5,,,,,
46,11/01/24 10:37:51 AM,38.157,37200.2,,,,,
47,11/01/24 10:38:51 AM,38.602,44089.2,,,,,
48,11/01/24 10:39:51 AM,39.050,66133.8,,,,,
49,11/01/24 10:40:51 AM,39.615,46844.8,,,,,
50,11/01/24 10:41:51 AM,39.843,37200.2,,,,,
51,11/01/24 10:42:51 AM,40.185,44089.2,,,,,
52,11/01/24 10:43:51 AM,40.300,44089.2,,,,,
53,11/01/24 10:44:51 AM,40.300,46844.8,,,,,
54,11/01/24 10:45:51 AM,40.530,44089.2,,,,,
55,11/01/24 10:46:51 AM,40.530,33066.9,,,,,
56,11/01/24 10:47:51 AM,40.645,49600.3,,,,,
57,11/01/24 10:48:51 AM,41.108,44089.2,,,,,
58,11/01/24 10:49:51 AM,41.225,41333.6,,,,,
59,11/01/24 10:50:51 AM,41.458,52355.9,,,,,
60,11/01/24 10:51:51 AM,39.502,3272.2,,,,,
61,11/01/24 10:52:51 AM,34.796,3444.5,,,,,
62,11/01/24 10:53:51 AM,32.086,4822.3,,,,,
63,11/01/24 10:54:51 AM,30.457,15844.5,,,,,
64,11/01/24 10:55:51 AM,29.352,3961.1,,,,,
65,11/01/24 10:56:51 AM,28.754,1808.3,,,,,
66,11/01/24 10:57:51 AM,28.655,10333.4,,,,,
67,11/01/24 10:58:51 AM,28.357,26178.0,,,,,
68,11/01/24 10:59:51 AM,28.357,15155.7,,,,,
69,11/01/24 11:00:51 AM,28.357,11022.3,,,,,
70,11/01/24 11:01:51 AM,28.357,12400.1,,,,,
71,11/01/24 11:02:51 AM,28.258,8611.2,,,,,
72,11/01/24 11:03:51 AM,28.159,10333.4,,,,,
73,11/01/24 11:04:51 AM,28.159,10333.4,,,,,
74,11/01/24 11:05:51 AM,28.060,9644.5,,,,,
75,11/01/24 11:06:51 AM,27.961,7577.8,,,,,
76,11/01/24 11:07:51 AM,27.764,9300.1,,,,,
77,11/01/24 11:08:51 AM,27.764,6200.0,,,,,
78,11/01/24 11:09:51 AM,27.764,14466.8,,,,,
79,11/01/24 11:10:51 AM,27.862,20666.8,,,,,
80,11/01/24 11:11:51 AM,27.862,14466.8,,,,,
81,11/01/24 11:12:51 AM,27.961,17222.3,,,,,
82,11/01/24 11:13:51 AM,27.961,18600.1,,,,,
83,11/01/24 11:14:51 AM,27.961,11711.2,,,,,
84,11/01/24 11:15:51 AM,28.060,14466.8,,,,,
85,11/01/24 11:16:51 AM,28.060,9644.5,,,,,
86,11/01/24 11:17:51 AM,27.961,13089.0,,,,,
87,11/01/24 11:18:51 AM,27.961,22044.6,,,,,
88,11/01/24 11:19:51 AM,28.060,22044.6,,,,,
89,11/01/24 11:20:51 AM,28.060,11022.3,,,,,
90,11/01/24 11:21:51 AM,28.060,17911.2,,,,,
91,11/01/24 11:22:51 AM,28.060,24800.2,,,,,
92,11/01/24 11:23:51 AM,28.159,16533.4,,,,,
93,11/01/24 11:24:51 AM,28.159,9300.1,,,,,
94,11/01/24 11:25:51 AM,28.159,12400.1,,,,,
95,11/01/24 11:26:51 AM,28.159,12400.1,,,,,
96,11/01/24 11:27:51 AM,28.159,5166.7,,,,,
97,11/01/24 11:28:51 AM,28.159,12400.1,,,,,
98,11/01/24 11:29:51 AM,28.159,11711.2,,,,,
99,11/01/24 11:30:51 AM,28.159,16533.4,,,,,
100,11/01/24 11:31:51 AM,28.159,11711.2,,,,,
101,11/01/24 11:32:51 AM,28.159,12400.1,,,,,
102,11/01/24 11:33:51 AM,28.159,15844.5,,,,,
103,11/01/24 11:34:51 AM,28.159,14466.8,,,,,
104,11/01/24 11:35:51 AM,28.060,5338.9,,,,,
105,11/01/24 11:36:51 AM,27.764,5166.7,,,,,
106,11/01/24 11:37:51 AM,27.665,6544.5,,,,,
107,11/01/24 11:38:51 AM,27.665,7233.4,,,,,
108,11/01/24 11:39:51 AM,27.764,7233.4,,,,,
109,11/01/24 11:40:51 AM,27.862,7577.8,,,,,
110,11/01/24 11:41:51 AM,27.862,7577.8,,,,,
111,11/01/24 11:42:51 AM,27.862,6200.0,,,,,
112,11/01/24 11:43:51 AM,27.961,8611.2,,,,,
113,11/01/24 11:44:51 AM,27.961,6200.0,,,,,
114,11/01/24 11:45:51 AM,27.961,6544.5,,,,,
115,11/01/24 11:46:51 AM,28.060,6544.5,,,,,
116,11/01/24 11:47:51 AM,27.961,6544.5,,,,,
117,11/01/24 11:48:51 AM,28.060,7233.4,,,,,
118,11/01/24 11:49:51 AM,28.060,7577.8,,,,,
119,11/01/24 11:50:51 AM,28.060,7233.4,,,,,
120,11/01/24 11:51:51 AM,28.060,6544.5,,,,,
121,11/01/24 11:52:51 AM,28.060,8266.7,,,,,
122,11/01/24 11:53:51 AM,28.060,7233.4,,,,,
123,11/01/24 11:54:51 AM,28.060,6200.0,,,,,
124,11/01/24 11:55:51 AM,28.060,7233.4,,,,,
125,11/01/24 11:56:51 AM,28.159,6544.5,,,,,
126,11/01/24 11:57:51 AM,28.159,8266.7,,,,,
127,11/01/24 11:58:51 AM,28.159,6544.5,,,,,
128,11/01/24 11:59:51 AM,28.159,6544.5,,,,,
129,11/01/24 12:00:51 PM,28.159,7233.4,,,,,
130,11/01/24 12:01:51 PM,28.159,6200.0,,,,,
131,11/01/24 12:02:51 PM,28.159,6544.5,,,,,
132,11/01/24 12:03:51 PM,28.159,6544.5,,,,,
133,11/01/24 12:04:51 PM,28.159,5511.1,,,,,
134,11/01/24 12:05:51 PM,28.159,7233.4,,,,,
135,11/01/24 12:06:51 PM,28.258,6544.5,,,,,
136,11/01/24 12:07:51 PM,28.159,6200.0,,,,,
137,11/01/24 12:08:51 PM,28.060,5166.7,,,,,
138,11/01/24 12:09:51 PM,27.961,9300.1,,,,,
139,11/01/24 12:10:51 PM,27.961,6544.5,,,,,
140,11/01/24 12:11:51 PM,27.862,2152.8,,,,,
141,11/01/24 12:12:51 PM,27.764,2325.0,,,,,
142,11/01/24 12:13:51 PM,27.468,1980.6,,,,,
143,11/01/24 12:14:51 PM,27.370,0.0,,,,,
144,11/01/24 12:15:51 PM,27.173,0.0,,,,,
145,11/01/24 12:16:51 PM,27.173,0.0,,,,,
146,11/01/24 12:17:51 PM,27.075,0.0,,,,,
147,11/01/24 12:18:51 PM,27.075,0.0,,,,,
148,11/01/24 12:19:51 PM,27.075,0.0,,,,,
149,11/01/24 12:20:51 PM,27.075,0.0,,,,,
150,11/01/24 12:21:51 PM,27.075,0.0,,,,,
151,11/01/24 12:22:51 PM,27.075,0.0,,,,,
152,11/01/24 12:23:51 PM,27.075,0.0,,,,,
153,11/01/24 12:24:51 PM,27.075,0.0,,,,,
154,11/01/24 12:25:51 PM,27.075,0.0,,,,,
155,11/01/24 12:26:51 PM,27.075,0.0,,,,,
156,11/01/24 12:27:51 PM,27.075,0.0,,,,,
157,11/01/24 12:28:51 PM,27.075,0.0,,,,,
158,11/01/24 12:29:51 PM,27.075,0.0,,,,,
159,11/01/24 12:30:51 PM,27.075,0.0,,,,,
160,11/01/24 12:31:51 PM,27.075,0.0,,,,,
161,11/01/24 12:32:51 PM,27.075,0.0,,,,,
162,11/01/24 12:33:51 PM,27.075,0.0,,,,,
163,11/01/24 12:34:51 PM,27.173,0.0,,,,,
164,11/01/24 12:35:51 PM,27.173,0.0,,,,,
165,11/01/24 12:36:51 PM,27.173,0.0,,,,,
166,11/01/24 12:37:51 PM,27.173,0.0,,,,,
167,11/01/24 12:38:51 PM,27.173,0.0,,,,,
168,11/01/24 12:39:51 PM,27.173,0.0,,,,,
169,11/01/24 12:40:51 PM,27.173,0.0,,,,,
170,11/01/24 12:41:51 PM,27.173,0.0,,,,,
171,11/01/24 12:42:51 PM,27.272,21.5,,,,,
172,11/01/24 12:43:51 PM,27.272,0.0,,,,,
173,11/01/24 12:44:51 PM,27.272,0.0,,,,,
174,11/01/24 12:45:51 PM,27.272,0.0,,,,,
175,11/01/24 12:46:51 PM,27.272,0.0,,,,,
176,11/01/24 12:47:51 PM,27.272,0.0,,,,,
177,11/01/24 12:48:51 PM,27.272,0.0,,,,,
178,11/01/24 12:49:51 PM,27.272,0.0,,,,,
179,11/01/24 12:50:51 PM,27.272,0.0,,,,,
180,11/01/24 12:51:51 PM,27.272,0.0,,,,,
181,11/01/24 12:52:51 PM,27.272,0.0,,,,,
182,11/01/24 12:53:51 PM,27.272,0.0,,,,,
183,11/01/24 12:54:51 PM,27.272,0.0,,,,,
184,11/01/24 12:55:51 PM,27.370,0.0,,,,,
185,11/01/24 12:56:51 PM,27.370,0.0,,,,,
186,11/01/24 12:57:51 PM,27.370,0.0,,,,,
187,11/01/24 12:58:51 PM,27.370,0.0,,,,,
188,11/01/24 12:59:51 PM,27.370,0.0,,,,,
189,11/01/24 01:00:51 PM,27.370,0.0,,,,,
190,11/01/24 01:01:51 PM,27.370,0.0,,,,,
191,11/01/24 01:02:51 PM,27.370,0.0,,,,,
192,11/01/24 01:03:51 PM,27.370,0.0,,,,,
193,11/01/24 01:04:51 PM,27.370,0.0,,,,,
194,11/01/24 01:05:51 PM,27.370,0.0,,,,,
195,11/01/24 01:06:51 PM,27.370,0.0,,,,,
196,11/01/24 01:07:51 PM,27.370,0.0,,,,,
197,11/01/24 01:08:51 PM,27.370,0.0,,,,,
198,11/01/24 01:09:51 PM,27.370,0.0,,,,,
199,11/01/24 01:10:51 PM,27.370,0.0,,,,,
200,11/01/24 01:11:51 PM,27.468,0.0,,,,,
201,11/01/24 01:12:51 PM,27.468,0.0,,,,,
202,11/01/24 01:13:51 PM,27.468,0.0,,,,,
203,11/01/24 01:14:51 PM,27.468,0.0,,,,,
204,11/01/24 01:15:51 PM,27.862,10333.4,,,,,
205,11/01/24 01:16:51 PM,27.862,4822.3,,,,,
206,11/01/24 01:17:51 PM,29.252,6544.5,,,,,
207,11/01/24 01:18:51 PM,30.760,7577.8,,,,,
208,11/01/24 01:19:51 PM,32.600,8266.7,,,,,
209,11/01/24 01:20:51 PM,34.585,8266.7,,,,,
210,11/01/24 01:21:51 PM,36.295,7233.4,,,,,
211,11/01/24 01:22:51 PM,37.165,1173.3,,,,,
212,11/01/24 01:23:51 PM,37.055,1194.8,,,,,
213,11/01/24 01:24:51 PM,36.728,1808.3,,,,,
214,11/01/24 01:25:51 PM,36.295,1291.7,,,,,
215,11/01/24 01:26:51 PM,35.971,2066.7,,,,,
216,11/01/24 01:27:51 PM,35.971,5511.1,,,,,
217,11/01/24 01:28:51 PM,36.295,6544.5,,,,,
218,11/01/24 01:29:51 PM,36.946,7577.8,,,,,
219,11/01/24 01:30:51 PM,37.714,7233.4,,,,,
220,11/01/24 01:31:51 PM,38.379,6200.0,,,,,
221,11/01/24 01:32:51 PM,39.050,6544.5,,,,,
222,11/01/24 01:33:51 PM,39.615,5166.7,,,,,
223,11/01/24 01:34:51 PM,39.843,2325.0,,,,,
224,11/01/24 01:35:51 PM,39.957,46844.8,,,,,
225,11/01/24 01:36:51 PM,38.602,148801.0,,,,,
226,11/01/24 01:37:51 PM,39.050,176356.7,,,,,
227,11/01/24 01:38:51 PM,40.185,209423.6,,,,,
228,11/01/24 01:39:51 PM,41.458,187379.0,,,,,
229,11/01/24 01:40:51 PM,42.758,165334.4,,,,,
230,11/01/24 01:41:51 PM,43.723,126756.4,,,,,
231,11/01/24 01:42:51 PM,44.334,132267.5,,,,,
232,11/01/24 01:43:51 PM,44.828,126756.4,,,,,
233,11/01/24 01:44:51 PM,45.452,148801.0,,,,,
234,11/01/24 01:45:51 PM,46.083,148801.0,,,,,
235,11/01/24 01:46:51 PM,46.850,209423.6,,,,,
236,11/01/24 01:47:51 PM,47.368,165334.4,,,,,
237,11/01/24 01:48:51 PM,48.155,220445.9,,,,,
238,11/01/24 01:49:51 PM,49.090,220445.9,,,,,
239,11/01/24 01:50:51 PM,50.042,242490.5,,,,,
240,11/01/24 01:51:51 PM,50.874,209423.6,,,,,
