"Plot Title: light3"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798870, SEN S/N: 21798870)","Intensity, Lux (LGR S/N: 21798870, SEN S/N: 21798870)","Coupler Detached (LGR S/N: 21798870)","Coupler Attached (LGR S/N: 21798870)","Host Connected (LGR S/N: 21798870)","Stopped (LGR S/N: 21798870)","End Of File (LGR S/N: 21798870)"
1,11/01/24 09:53:33 AM,28.258,107.6,,,,,
2,11/01/24 09:53:41 AM,,,Logged,,,,
3,11/01/24 09:54:33 AM,28.357,3961.1,,,,,
4,11/01/24 09:55:33 AM,28.357,3272.2,,,,,
5,11/01/24 09:56:33 AM,28.258,3100.0,,,,,
6,11/01/24 09:57:33 AM,28.060,2927.8,,,,,
7,11/01/24 09:58:33 AM,27.961,2927.8,,,,,
8,11/01/24 09:59:33 AM,27.764,2927.8,,,,,
9,11/01/24 10:00:33 AM,27.665,2755.6,,,,,
10,11/01/24 10:01:33 AM,27.567,2755.6,,,,,
11,11/01/24 10:02:33 AM,27.468,387.5,,,,,
12,11/01/24 10:03:33 AM,27.173,387.5,,,,,
13,11/01/24 10:04:33 AM,26.977,344.4,,,,,
14,11/01/24 10:05:33 AM,26.781,376.7,,,,,
15,11/01/24 10:06:33 AM,26.585,355.2,,,,,
16,11/01/24 10:07:33 AM,26.488,312.2,,,,,
17,11/01/24 10:08:33 AM,26.390,430.6,,,,,
18,11/01/24 10:09:33 AM,26.292,430.6,,,,,
19,11/01/24 10:10:33 AM,26.195,419.8,,,,,
20,11/01/24 10:11:33 AM,26.097,452.1,,,,,
21,11/01/24 10:12:33 AM,26.097,527.4,,,,,
22,11/01/24 10:13:33 AM,26.195,6544.5,,,,,
23,11/01/24 10:14:33 AM,26.585,20666.8,,,,,
24,11/01/24 10:15:33 AM,27.468,104711.8,,,,,
25,11/01/24 10:16:33 AM,29.452,88178.4,,,,,
26,11/01/24 10:17:33 AM,31.268,26178.0,,,,,
27,11/01/24 10:18:33 AM,31.778,23422.4,,,,,
28,11/01/24 10:19:33 AM,32.291,26178.0,,,,,
29,11/01/24 10:20:33 AM,32.807,28933.5,,,,,
30,11/01/24 10:21:33 AM,33.222,23422.4,,,,,
31,11/01/24 10:22:33 AM,33.743,15155.7,,,,,
32,11/01/24 10:23:33 AM,34.268,137778.7,,,,,
33,11/01/24 10:24:33 AM,34.903,57867.0,,,,,
