"Plot Title: light2"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798883, SEN S/N: 21798883)","Intensity, Lux (LGR S/N: 21798883, SEN S/N: 21798883)","Coupler Detached (LGR S/N: 21798883)","Host Connected (LGR S/N: 21798883)","Coupler Attached (LGR S/N: 21798883)","Stopped (LGR S/N: 21798883)","End Of File (LGR S/N: 21798883)"
1,10/29/24 08:33:49 AM,27.272,312.2,,,,,
2,10/29/24 08:33:53 AM,,,Logged,,,,
3,10/29/24 08:34:49 AM,28.258,5338.9,,,,,
4,10/29/24 08:35:49 AM,28.953,8611.2,,,,,
5,10/29/24 08:36:49 AM,29.252,5338.9,,,,,
6,10/29/24 08:37:49 AM,29.452,5338.9,,,,,
7,10/29/24 08:38:49 AM,29.752,7577.8,,,,,
8,10/29/24 08:39:49 AM,30.356,6200.0,,,,,
9,10/29/24 08:40:49 AM,30.054,5511.1,,,,,
10,10/29/24 08:41:49 AM,30.356,8266.7,,,,,
11,10/29/24 08:42:49 AM,30.255,4133.4,,,,,
12,10/29/24 08:43:49 AM,30.457,8611.2,,,,,
13,10/29/24 08:44:49 AM,30.054,1808.3,,,,,
14,10/29/24 08:45:49 AM,30.255,4994.5,,,,,
15,10/29/24 08:46:49 AM,30.255,2066.7,,,,,
16,10/29/24 08:47:49 AM,29.853,1345.5,,,,,
17,10/29/24 08:48:49 AM,29.552,1808.3,,,,,
18,10/29/24 08:49:49 AM,29.853,6544.5,,,,,
19,10/29/24 08:50:49 AM,29.452,1291.7,,,,,
20,10/29/24 08:51:49 AM,29.152,828.8,,,,,
21,10/29/24 08:52:49 AM,28.953,764.2,,,,,
22,10/29/24 08:53:49 AM,28.655,785.8,,,,,
23,10/29/24 08:54:49 AM,28.456,796.5,,,,,
24,10/29/24 08:55:49 AM,28.258,839.6,,,,,
25,10/29/24 08:56:49 AM,28.060,828.8,,,,,
26,10/29/24 08:57:49 AM,27.862,893.4,,,,,
27,10/29/24 08:58:49 AM,27.764,958.0,,,,,
28,10/29/24 08:59:49 AM,27.665,1259.4,,,,,
29,10/29/24 09:00:49 AM,28.159,6544.5,,,,,
30,10/29/24 09:01:49 AM,28.357,6544.5,,,,,
31,10/29/24 09:02:49 AM,28.357,1280.9,,,,,
32,10/29/24 09:03:49 AM,28.060,882.6,,,,,
33,10/29/24 09:04:49 AM,27.961,1044.1,,,,,
34,10/29/24 09:05:49 AM,27.862,1377.8,,,,,
35,10/29/24 09:06:49 AM,27.961,3100.0,,,,,
36,10/29/24 09:07:49 AM,27.862,1377.8,,,,,
37,10/29/24 09:08:49 AM,27.764,1302.4,,,,,
38,10/29/24 09:09:49 AM,27.862,3100.0,,,,,
39,10/29/24 09:10:49 AM,27.764,1550.0,,,,,
40,10/29/24 09:11:49 AM,27.665,1141.0,,,,,
41,10/29/24 09:12:49 AM,27.567,914.9,,,,,
42,10/29/24 09:13:49 AM,27.468,882.6,,,,,
43,10/29/24 09:14:49 AM,27.370,979.5,,,,,
44,10/29/24 09:15:49 AM,27.272,1894.5,,,,,
45,10/29/24 09:16:49 AM,27.272,1205.6,,,,,
46,10/29/24 09:17:49 AM,27.173,1550.0,,,,,
47,10/29/24 09:18:49 AM,27.272,3272.2,,,,,
48,10/29/24 09:19:49 AM,27.272,2755.6,,,,,
49,10/29/24 09:20:49 AM,27.272,2497.2,,,,,
50,10/29/24 09:21:49 AM,27.173,1722.2,,,,,
51,10/29/24 09:22:49 AM,27.173,1894.5,,,,,
52,10/29/24 09:23:49 AM,27.173,2583.4,,,,,
53,10/29/24 09:24:49 AM,27.173,1463.9,,,,,
54,10/29/24 09:25:49 AM,27.075,1345.5,,,,,
55,10/29/24 09:26:49 AM,27.075,2411.1,,,,,
56,10/29/24 09:27:49 AM,27.075,2583.4,,,,,
57,10/29/24 09:28:49 AM,27.075,1894.5,,,,,
58,10/29/24 09:29:49 AM,27.075,2152.8,,,,,
59,10/29/24 09:30:49 AM,27.075,2325.0,,,,,
60,10/29/24 09:31:49 AM,27.075,1636.1,,,,,
61,10/29/24 09:32:49 AM,26.977,1108.7,,,,,
62,10/29/24 09:33:49 AM,26.879,1216.3,,,,,
63,10/29/24 09:34:49 AM,26.879,1377.8,,,,,
64,10/29/24 09:35:49 AM,26.879,2755.6,,,,,
65,10/29/24 09:36:49 AM,26.879,1550.0,,,,,
66,10/29/24 09:37:49 AM,26.879,1808.3,,,,,
67,10/29/24 09:38:49 AM,26.879,1894.5,,,,,
68,10/29/24 09:39:49 AM,26.977,2755.6,,,,,
69,10/29/24 09:40:49 AM,26.977,2755.6,,,,,
70,10/29/24 09:41:49 AM,26.977,2411.1,,,,,
71,10/29/24 09:42:49 AM,26.977,2411.1,,,,,
72,10/29/24 09:43:49 AM,26.977,1808.3,,,,,
73,10/29/24 09:44:49 AM,26.879,1377.8,,,,,
74,10/29/24 09:45:49 AM,26.879,1463.9,,,,,
75,10/29/24 09:46:49 AM,26.879,1636.1,,,,,
76,10/29/24 09:47:49 AM,26.879,2583.4,,,,,
77,10/29/24 09:48:49 AM,26.879,2497.2,,,,,
78,10/29/24 09:49:49 AM,26.977,2497.2,,,,,
79,10/29/24 09:50:49 AM,26.977,2411.1,,,,,
80,10/29/24 09:51:49 AM,26.977,2066.7,,,,,
81,10/29/24 09:52:49 AM,26.977,1377.8,,,,,
82,10/29/24 09:53:49 AM,26.977,1550.0,,,,,
83,10/29/24 09:54:49 AM,26.977,1980.6,,,,,
84,10/29/24 09:55:49 AM,26.977,1636.1,,,,,
85,10/29/24 09:56:49 AM,27.075,1980.6,,,,,
86,10/29/24 09:57:49 AM,27.075,1463.9,,,,,
87,10/29/24 09:58:49 AM,27.075,1377.8,,,,,
88,10/29/24 09:59:49 AM,26.977,1313.2,,,,,
89,10/29/24 10:00:49 AM,26.977,1345.5,,,,,
90,10/29/24 10:01:49 AM,26.879,355.2,,,,,
91,10/29/24 10:02:49 AM,26.683,419.8,,,,,
92,10/29/24 10:03:49 AM,26.390,452.1,,,,,
93,10/29/24 10:04:49 AM,26.292,376.7,,,,,
94,10/29/24 10:05:49 AM,26.000,387.5,,,,,
95,10/29/24 10:06:49 AM,25.902,462.9,,,,,
96,10/29/24 10:07:49 AM,25.708,559.7,,,,,
97,10/29/24 10:08:49 AM,25.610,667.4,,,,,
98,10/29/24 10:09:49 AM,25.416,570.5,,,,,
99,10/29/24 10:10:49 AM,25.319,656.6,,,,,
100,10/29/24 10:11:49 AM,25.708,2497.2,,,,,
101,10/29/24 10:12:49 AM,26.585,27555.7,,,,,
102,10/29/24 10:13:49 AM,27.764,3616.7,,,,,
103,10/29/24 10:14:49 AM,28.555,1722.2,,,,,
104,10/29/24 10:15:49 AM,29.053,2583.4,,,,,
105,10/29/24 10:16:49 AM,29.652,1808.3,,,,,
106,10/29/24 10:17:49 AM,29.853,1980.6,,,,,
107,10/29/24 10:18:49 AM,30.154,1463.9,,,,,
108,10/29/24 10:19:49 AM,30.356,1894.5,,,,,
109,10/29/24 10:20:49 AM,31.064,5166.7,,,,,
110,10/29/24 10:21:49 AM,32.807,8266.7,,,,,
111,10/29/24 10:22:49 AM,34.163,6544.5,,,,,
112,10/29/24 10:23:49 AM,35.328,7577.8,,,,,
113,10/29/24 10:24:49 AM,35.435,1980.6,,,,,
114,10/29/24 10:25:49 AM,35.864,2669.5,,,,,
115,10/29/24 10:26:49 AM,36.403,2583.4,,,,,
116,10/29/24 10:27:49 AM,37.055,8611.2,,,,,
117,10/29/24 10:28:49 AM,37.604,6544.5,,,,,
118,10/29/24 10:29:49 AM,38.602,12400.1,,,,,
119,10/29/24 10:30:49 AM,39.957,11711.2,,,,,
120,10/29/24 10:31:49 AM,41.575,8266.7,,,,,
121,10/29/24 10:32:49 AM,42.046,7577.8,,,,,
122,10/29/24 10:33:49 AM,42.164,2755.6,,,,,
123,10/29/24 10:34:49 AM,42.046,2755.6,,,,,
124,10/29/24 10:35:49 AM,42.046,7233.4,,,,,
