"Plot Title: light4"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798890, SEN S/N: 21798890)","Intensity, Lux (LGR S/N: 21798890, SEN S/N: 21798890)","Coupler Detached (LGR S/N: 21798890)","Coupler Attached (LGR S/N: 21798890)","Host Connected (LGR S/N: 21798890)","Stopped (LGR S/N: 21798890)","End Of File (LGR S/N: 21798890)"
1,11/02/24 10:05:18 AM,26.097,75.3,,,,,
2,11/02/24 10:05:25 AM,,,Logged,,,,
3,11/02/24 10:06:18 AM,26.390,1894.5,,,,,
4,11/02/24 10:07:18 AM,26.390,1808.3,,,,,
5,11/02/24 10:08:18 AM,26.390,1722.2,,,,,
6,11/02/24 10:09:18 AM,26.390,1808.3,,,,,
7,11/02/24 10:10:18 AM,26.390,947.2,,,,,
8,11/02/24 10:11:18 AM,26.488,1980.6,,,,,
9,11/02/24 10:12:18 AM,26.488,1980.6,,,,,
10,11/02/24 10:13:18 AM,27.075,193.8,,,,,
11,11/02/24 10:14:18 AM,27.862,764.2,,,,,
12,11/02/24 10:15:18 AM,27.862,667.4,,,,,
13,11/02/24 10:16:18 AM,27.764,656.6,,,,,
14,11/02/24 10:17:18 AM,27.567,688.9,,,,,
15,11/02/24 10:18:18 AM,27.370,710.4,,,,,
16,11/02/24 10:19:18 AM,27.173,1377.8,,,,,
17,11/02/24 10:20:18 AM,27.370,11711.2,,,,,
18,11/02/24 10:21:18 AM,27.862,12400.1,,,,,
19,11/02/24 10:22:18 AM,28.456,11022.3,,,,,
20,11/02/24 10:23:18 AM,28.953,33066.9,,,,,
21,11/02/24 10:24:18 AM,30.255,22044.6,,,,,
22,11/02/24 10:25:18 AM,31.370,41333.6,,,,,
23,11/02/24 10:26:18 AM,32.704,39955.8,,,,,
24,11/02/24 10:27:18 AM,33.953,39955.8,,,,,
25,11/02/24 10:28:18 AM,35.222,37200.2,,,,,
26,11/02/24 10:29:18 AM,36.403,37200.2,,,,,
27,11/02/24 10:30:18 AM,37.384,37200.2,,,,,
28,11/02/24 10:31:18 AM,38.157,37200.2,,,,,
29,11/02/24 10:32:18 AM,38.938,38578.0,,,,,
30,11/02/24 10:33:18 AM,39.615,38578.0,,,,,
31,11/02/24 10:34:18 AM,40.300,42711.4,,,,,
32,11/02/24 10:35:18 AM,40.761,20666.8,,,,,
33,11/02/24 10:36:18 AM,40.645,4477.8,,,,,
34,11/02/24 10:37:18 AM,40.071,4305.6,,,,,
35,11/02/24 10:38:18 AM,39.615,4477.8,,,,,
36,11/02/24 10:39:18 AM,39.050,4305.6,,,,,
37,11/02/24 10:40:18 AM,38.602,3444.5,,,,,
38,11/02/24 10:41:18 AM,38.490,26178.0,,,,,
39,11/02/24 10:42:18 AM,38.268,13089.0,,,,,
40,11/02/24 10:43:18 AM,37.935,5338.9,,,,,
41,11/02/24 10:44:18 AM,37.604,4650.0,,,,,
42,11/02/24 10:45:18 AM,37.274,4650.0,,,,,
43,11/02/24 10:46:18 AM,36.946,5166.7,,,,,
44,11/02/24 10:47:18 AM,36.511,4822.3,,,,,
45,11/02/24 10:48:18 AM,36.295,9644.5,,,,,
46,11/02/24 10:49:18 AM,35.971,2583.4,,,,,
47,11/02/24 10:50:18 AM,35.649,8266.7,,,,,
48,11/02/24 10:51:18 AM,35.328,10333.4,,,,,
49,11/02/24 10:52:18 AM,35.009,6544.5,,,,,
50,11/02/24 10:53:18 AM,34.796,6544.5,,,,,
51,11/02/24 10:54:18 AM,34.479,3788.9,,,,,
52,11/02/24 10:55:18 AM,34.163,5511.1,,,,,
53,11/02/24 10:56:18 AM,33.848,1377.8,,,,,
54,11/02/24 10:57:18 AM,33.639,1980.6,,,,,
55,11/02/24 10:58:18 AM,33.326,2669.5,,,,,
56,11/02/24 10:59:18 AM,33.222,7577.8,,,,,
57,11/02/24 11:00:18 AM,33.014,5511.1,,,,,
58,11/02/24 11:01:18 AM,33.014,3272.2,,,,,
59,11/02/24 11:02:18 AM,32.911,6200.0,,,,,
60,11/02/24 11:03:18 AM,32.911,5511.1,,,,,
61,11/02/24 11:04:18 AM,32.807,5166.7,,,,,
62,11/02/24 11:05:18 AM,32.807,6200.0,,,,,
63,11/02/24 11:06:18 AM,32.807,6544.5,,,,,
64,11/02/24 11:07:18 AM,32.911,22044.6,,,,,
65,11/02/24 11:08:18 AM,33.014,8266.7,,,,,
66,11/02/24 11:09:18 AM,33.118,8266.7,,,,,
67,11/02/24 11:10:18 AM,33.222,14466.8,,,,,
68,11/02/24 11:11:18 AM,33.326,10333.4,,,,,
69,11/02/24 11:12:18 AM,33.118,33066.9,,,,,
70,11/02/24 11:13:18 AM,31.268,4822.3,,,,,
71,11/02/24 11:14:18 AM,29.953,3788.9,,,,,
72,11/02/24 11:15:18 AM,29.452,7233.4,,,,,
73,11/02/24 11:16:18 AM,29.053,35822.5,,,,,
74,11/02/24 11:17:18 AM,28.953,10333.4,,,,,
75,11/02/24 11:18:18 AM,28.754,9644.5,,,,,
76,11/02/24 11:19:18 AM,28.754,6544.5,,,,,
77,11/02/24 11:20:18 AM,28.754,74400.5,,,,,
78,11/02/24 11:21:18 AM,28.655,7577.8,,,,,
79,11/02/24 11:22:18 AM,28.655,46844.8,,,,,
80,11/02/24 11:23:18 AM,28.655,33066.9,,,,,
81,11/02/24 11:24:18 AM,28.655,5338.9,,,,,
82,11/02/24 11:25:18 AM,28.655,10333.4,,,,,
83,11/02/24 11:26:18 AM,28.655,41333.6,,,,,
84,11/02/24 11:27:18 AM,28.555,12400.1,,,,,
85,11/02/24 11:28:18 AM,28.754,88178.4,,,,,
86,11/02/24 11:29:18 AM,28.853,110223.0,,,,,
87,11/02/24 11:30:18 AM,28.953,57867.0,,,,,
88,11/02/24 11:31:18 AM,29.053,42711.4,,,,,
89,11/02/24 11:32:18 AM,29.053,63378.2,,,,,
90,11/02/24 11:33:18 AM,29.152,74400.5,,,,,
91,11/02/24 11:34:18 AM,28.953,13089.0,,,,,
92,11/02/24 11:35:18 AM,28.853,14466.8,,,,,
93,11/02/24 11:36:18 AM,28.853,9644.5,,,,,
94,11/02/24 11:37:18 AM,28.853,35822.5,,,,,
95,11/02/24 11:38:18 AM,28.853,23422.4,,,,,
96,11/02/24 11:39:18 AM,28.953,10677.8,,,,,
97,11/02/24 11:40:18 AM,28.953,14466.8,,,,,
98,11/02/24 11:41:18 AM,28.853,7577.8,,,,,
