"Plot Title: light4"
"#","Date Time, GMT+11:00","Temp, °C (LGR S/N: 21798890, SEN S/N: 21798890)","Intensity, Lux (LGR S/N: 21798890, SEN S/N: 21798890)","Coupler Detached (LGR S/N: 21798890)","Coupler Attached (LGR S/N: 21798890)","Host Connected (LGR S/N: 21798890)","Stopped (LGR S/N: 21798890)","End Of File (LGR S/N: 21798890)"
1,11/08/24 09:25:34 AM,27.665,53.8,,,,,
2,11/08/24 09:25:38 AM,,,Logged,,,,
3,11/08/24 09:26:34 AM,27.665,2066.7,,,,,
4,11/08/24 09:27:34 AM,27.567,1980.6,,,,,
5,11/08/24 09:28:34 AM,27.468,2066.7,,,,,
6,11/08/24 09:29:34 AM,27.468,2325.0,,,,,
7,11/08/24 09:30:34 AM,27.468,2669.5,,,,,
8,11/08/24 09:31:34 AM,27.468,2325.0,,,,,
9,11/08/24 09:32:34 AM,27.468,2238.9,,,,,
10,11/08/24 09:33:34 AM,27.468,2066.7,,,,,
11,11/08/24 09:34:34 AM,27.468,2066.7,,,,,
12,11/08/24 09:35:34 AM,27.468,2066.7,,,,,
13,11/08/24 09:36:34 AM,27.468,2583.4,,,,,
14,11/08/24 09:37:34 AM,27.567,1270.1,,,,,
15,11/08/24 09:38:34 AM,28.159,344.4,,,,,
16,11/08/24 09:39:34 AM,29.752,7233.4,,,,,
17,11/08/24 09:40:34 AM,30.356,3272.2,,,,,
18,11/08/24 09:41:34 AM,30.255,4650.0,,,,,
19,11/08/24 09:42:34 AM,32.291,16533.4,,,,,
20,11/08/24 09:43:34 AM,34.585,16533.4,,,,,
21,11/08/24 09:44:34 AM,36.511,16533.4,,,,,
22,11/08/24 09:45:34 AM,38.938,15155.7,,,,,
23,11/08/24 09:46:34 AM,40.876,15844.5,,,,,
24,11/08/24 09:47:34 AM,42.282,14466.8,,,,,
25,11/08/24 09:48:34 AM,42.758,33066.9,,,,,
26,11/08/24 09:49:34 AM,43.118,33066.9,,,,,
27,11/08/24 09:50:34 AM,43.723,33066.9,,,,,
28,11/08/24 09:51:34 AM,44.211,30311.3,,,,,
29,11/08/24 09:52:34 AM,44.211,31689.1,,,,,
30,11/08/24 09:53:34 AM,44.457,31689.1,,,,,
31,11/08/24 09:54:34 AM,44.952,30311.3,,,,,
32,11/08/24 09:55:34 AM,44.952,30311.3,,,,,
33,11/08/24 09:56:34 AM,45.201,30311.3,,,,,
